Ticket Type, Issue Type, Category, Sub Category, Issue, Priority, L0 Response Time, L0 ResoultionTime, L0 Assignee,L1 Response Time, L1 ResoultionTime, L1 Assignee,L2 Response Time, L2 ResoultionTime, L2 Assignee,L3 Response Time, L3 ResoultionTime, L3 Assignee,L4 Response Time, L4 ResoultionTime, L4 Assignee,L5 Response Time, L5 ResoultionTime, L5 Assignee, Status, Client Escalation, Tenant Escalation
Reactive,Client Complaint,Technical Services,Carpentry,Carpet border strip issue,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,No latch in washroom,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Noise from door ,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Fire exit signage are hanging/loose,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Access Control,Access control gate/card reader faulty,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Carpet border strip issue,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Wood is chipped,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Soap dispenser loose,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Elevator rails are loose/fallen,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Wood is chipped,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Access Control,Card not working,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Access Control,Access control gate/card reader faulty,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Kitchen,Cold room failure,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Additional temporary power supply requirement,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Access Control,Card not working,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Additional temporary power supply requirement,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Barrier Broken,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Diesel Generator,DG Room temperature/ventilation issues,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Kitchen,Cold room failure,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Fire exit signage are hanging/loose,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Bag Scanner Not Working,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,CCTV,CCTV defective,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,CCTV,CCTV Cable / Connector defective,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Diesel Generator,DG set Alternator Problem,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,CCTV,CCTV defective,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Emergency light not working,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Elevator rails are loose/fallen,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Diesel Generator,DG Set Engine problem,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Light Flickering,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,CCTV,DVR/ NVR require to replace,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Kitchen,Gas supply leakage,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Lift and Escalators,Lift emergency phone not working,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Diesel Generator,Diesel spillage,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Diesel Generator,DG set Alternator Problem,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,CCTV,CCTV Cable / Connector defective,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Diesel Generator,DG Set Engine problem,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Light Flickering,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Others,Others - Tech Services - Common Area,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Hanging cables,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Hanging light fixture,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Fan not working,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Emergency light not working,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Lift and Escalators,Lift not stopping at right levels,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,Access Control,PPM Observation- Access Control,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Micro oven not working,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Fan not working,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,CCTV,DVR/ NVR require to replace,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Junction Box Issue,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Lift and Escalators,Lift emergency phone not working,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,No Staircase lighting,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Micro oven not working,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Lift and Escalators,Lift not stopping at right levels,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Utility Room,Technical Issues,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Lift and Escalators,Lift Panels Not working,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Lift and Escalators,Lift Panels Not working,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Meter defective,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Access Control,Others - Tech Services - Access Control,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Power fluctuations ,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,No power supply ,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,CCTV,Others - Tech Services - CCTV,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,Access Control,PPM Observation,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,Lift and Escalators,PPM Observation,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Hanging light fixture,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,Server / Hub / UPS room,PPM Observation,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Meter defective,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Room heater not working,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Music not operational,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Dispenser Wires Hanging Down,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Wire are hanging ,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,Kitchen,PPM Observation,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Plug sockets are not working ,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Music not operational,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Hand drier not operational ,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Exhaust are not working ,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Lift signage logo is hanging ,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Speaker is hanging,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Lift and Escalators,Elevator not taking calls ,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Pole lights are not working,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Lift and Escalators,Elevator not taking calls ,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Lift and Escalators,Elevator got stuck,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Chandeliers lights not working,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,No power supply ,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Plug sockets are not working ,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Others,Others - Tech Services - Common Area,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Barrier Broken,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,Utility Room,PPM Observation,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Flap Barriers Not Working,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Lift and Escalators,Abnormal jerk in elevator ,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Speaker is not working ,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Alarm/trip from pumps,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Dirty water supply,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Lift and Escalators,Elevator panel not working,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Lift and Escalators,Elevator panel not working,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,No Staircase lighting,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Technical Issues - Camplus Office,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,Kitchen,PPM Observation - Kitchen,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Dispenser Wires Hanging Down,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Flap Barriers Not Working,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,LED not operational,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Power fluctuations ,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
